drunk 喝酒（drink的过去分词）
dry 干涸
dual 双数；双数词
dubious 可疑的；暧昧的；无把握的；半信半疑的
duck 鸭子；鸭肉；（英）宝贝儿；零分
due 应付款；应得之物
dull 钝的；迟钝的；无趣的；呆滞的；阴暗的
dumb 哑的，无说话能力的；不说话的，无声音的
dump 垃圾场；仓库；无秩序地累积
during 在…的时候，在…的期间
dusk 黄昏，薄暮；幽暗，昏暗
dust 灰尘；尘埃；尘土
duty 责任； 关税；职务
dwarf 侏儒，矮子
dwell 居住；存在于；细想某事
dye 染料；染色
dynasty 王朝，朝代
e-mail 
each 每；各自的
eagle 鹰；鹰状标饰
ear 耳朵；穗；听觉；倾听
early 早期的；早熟的
earth 地球；地表，陆地；土地，土壤；尘事，俗事；兽穴
earthquake 地震；大动荡
east 东方；东风；东方国家
easter 复活节
eastern 东方人；（美国）东部地区的人
easy 容易的；舒适的
eat 吃，喝；腐蚀；烦扰
ebb 衰退；退潮；衰落
eccentric 古怪的人
echo 回音；效仿
eclipse 日蚀，月蚀；黯然失色
economic 经济的，经济上的；经济学的
economical 经济的；节约的；合算的
economy 经济；节约；理财
edible 食品；食物
edit 编辑；校订
editor 编者，编辑；社论撰写人；编辑装置
educate 教育；培养；训练
education 教育；培养；教育学
effect 影响；效果；作用
effort 努力；成就
egg 蛋；卵子；家伙；鸡蛋
ego 自我；自负；自我意识
eight 八；八个；第八
eighteen 十八，十八个
eighty 八十
either 也（用于否定句或否定词组后）；根本
eject 喷射；驱逐，逐出
elapse 流逝；时间的过去
elastic 松紧带；橡皮圈
elbow 肘部；弯头；扶手
elder 老人；长辈；年长者；父辈
elect 被选的人；特殊阶层；上帝的选民
electrician 电工；电气技师
electron 电子
element 元素；要素；原理；成分；自然环境
elephant 象；大号图画纸
elevate 提升；举起；振奋情绪等；提升…的职位
elevator 电梯；升降机；升降舵；起卸机
eleven 十一；十一个
elicit 抽出，引出；引起
eloquent 意味深长的；雄辩的，有口才的；有说服力的；动人的
else 别的；其他的
email 电子信函
embark 从事，着手；上船或飞机
embarrass 使局促不安；使困窘；阻碍
embassy 大使馆；大使馆全体人员
embed 栽种；使嵌入，使插入；使深留脑中
eminent 杰出的；有名的；明显的
emotion 情感；情绪
empathy 神入；移情作用；执着
emperor 皇帝，君主
emphasise （英）强调；加强…的语气（等于emphasize ）
employ 使用；雇用
employee 雇员；从业员工
employer 雇主，老板
enable 使能够，使成为可能；授予权利或方法
enclose 围绕；装入；放入封套
enclosure 附件；围墙；围场
encourage 鼓励，怂恿；激励；支持
encyclopaedia 百科全书
encyclopedia 百科全书（亦是encyclopaedia）
end 结束；目标；尽头；末端；死亡
endeavor 努力；尽力（等于endeavour）
ending 结局；结尾
endorse 背书；认可；签署；赞同；在背面签名
endow 赋予；捐赠；天生具有
enemy 敌人，仇敌；敌军
energy 能量；精力；活力；精神
engine 引擎，发动机；机车，火车头；工具
enjoy 欣赏，享受；喜爱；使过得快活
enlighten 启发，启蒙；教导，开导；照耀
enough 很多；充足
enquire 询问；调查；问候（等于inquire）
enroll 参加；登记；注册；记入名册
enter 输入；回车
entity 实体；存在；本质
entry 进入；入口；条目；登记；报关手续；对土地的侵占
envelope 信封，封皮；包膜； 包层；包迹
environment 环境，外界
envisage 正视，面对；想像
envy 嫉妒，妒忌；羡慕
equal 对手；匹敌；同辈；相等的事物
equator 赤道
equity 公平，公正；衡平法；普通股；抵押资产的净值
era 时代；年代；纪元
eradicate 根除，根绝；消灭
erode 腐蚀，侵蚀
erosion 侵蚀，腐蚀
erroneous 错误的；不正确的
error 误差；错误；过失
escalate 使逐步上升
escort 陪同；护航舰；护卫队；护送者
especially 特别；尤其；格外
essay 散文；试图；随笔
essential 本质；要素；要点；必需品
esthetic 美学；审美家；唯美主义者
eternal 永恒的；不朽的
ethnic 种族的；人种的
evacuate 疏散，撤退；排泄
evaporate 使……蒸发；使……脱水；使……消失
eve 前夕；傍晚；重大事件关头
even 偶数的；平坦的；相等的
evening 晚上；傍晚；（联欢性的）晚会；后期
event 事件，大事；项目；结果
eventually 最后，终于
ever 永远；曾经；究竟
every 每一的，每个的；每隔…的
everybody 每个人；人人
everyday 平时；寻常日子
everyone 每个人
everything 每件事物；最重要的东西；（有关的）一切；万事
everywhere 每个地方
evil 罪恶，邪恶；不幸
evoke 引起，唤起；博得
exam 考试；测验
example 例子；榜样
exceedingly 非常；极其；极度地；极端
except 除了；要不是
excerpt 摘录，引用
excite 激起；刺激…，使…兴奋
exclaim 大声说出
excursion 偏移；远足；短程旅行；离题；游览，游览团
excuse 借口；理由
execute 实行；执行；处死
exercise 运动；练习；运用；操练；礼拜；典礼
exile 流放，充军；放逐，被放逐者；流犯
exotic 异国的；外来的；异国情调的
expedition 远征；探险队；迅速
expel 驱逐；开除
expend 花费；消耗；用光；耗尽
expensive 昂贵的；花钱的
experience 经验；经历；体验
experiment 实验，试验；尝试
expert 专家；行家；能手
expertise 专门知识；专门技术；专家的意见
expire 期满；终止；死亡；呼气
explain 说明；解释
explore 探索；探测；探险
explosive 炸药；爆炸物
export 输出，出口；出口商品
express 快车，快递，专使；捷运公司
exquisite 服饰过于讲究的男子
exterior 外部；表面；外型；外貌
extinct 灭绝的，绝种的；熄灭的
extra 临时演员；号外；额外的事物；上等产品
eye 眼睛；视力；眼光；见解，观点
eyesight 视力；目力
fable 寓言；无稽之谈
fabricate 制造；伪造；装配
fabulous 难以置信的；传说的，寓言中的；极好的
face 脸；表面；面子；面容；外观；威信
facet 面；方面；小平面
facility 设施；设备；容易；灵巧
fact 事实；实际；真相
factor 因素；要素； 因数；代理人
factory 工厂；制造厂；代理店
failure 失败；故障；失败者；破产
fair 展览会；市集；美人
fairy 仙女，小精灵；漂亮姑娘
faith 信仰；信念；信任；忠实
fall 下降；秋天；瀑布
false 错误的；虚伪的；伪造的
familiar 常客；密友
family 家庭；亲属；家族；子女；科；语族；族
famine 饥荒；饥饿，奇缺
famous 著名的；极好的，非常令人满意的
fan 迷；风扇；爱好者
fantastical 空想的；捕风捉影的
fantasy 幻想；白日梦；幻觉
far 远方
farewell 告别，辞别；再见；再会
farm 农场；农家；畜牧场
farmer 农夫，农民
farther 进一步的；更远的（far的比较级）
fascinate 使着迷，使神魂颠倒
fashion 时尚；时装；样式；时髦人物
fast 斋戒；绝食
fasten 使固定；集中于；扎牢；强加于
fat 脂肪，肥肉
fate 命运
father 父亲，爸爸；神父；祖先；前辈
fault 故障； 断层；错误；缺点；毛病；（网球等）发球失误
favor 喜爱；欢心；好感
favorite 幸运儿；喜欢的事物；特别喜欢的人
favour 偏爱；赞同；善行
favourable 有利
favourite 特别喜爱的人（或物）
fax 
fear 害怕；恐惧；敬畏；担心
fearful 可怕的；担心的；严重的
feast 筵席，宴会；节日
feat 功绩，壮举；技艺表演
feather 羽毛
february 二月
fee 费用；酬金；小费
feed 饲料；饲养；（动物或婴儿的）一餐
feel 感觉；触摸
feeling 感觉，触觉；感情，情绪；同情
fellowship 团体；友谊；奖学金；研究员职位
female 女人； 雌性动物
feminine 女性的；妇女（似）的；阴性的；娇柔的
fence 栅栏；围墙；剑术
ferry 渡船；摆渡；渡口
fertiliser 化肥（等于fertilizer）
festival 节日；庆祝，纪念活动；欢乐
feudal 封建制度的；领地的；世仇的
fever 发烧，发热；狂热
few 很少数
fiber 纤维；光纤（等于fibre）
field 领域；牧场；旷野；战场；运动场
fierce 凶猛的；猛烈的；暴躁的
fifteen 十五；十五个；十五人组成的橄榄球队
fifty 五十；五十个；编号为50的东西
fight 打架；战斗，斗志
figure 数字；人物；图形；价格；（人的）体形；画像
fill 满足；填满的量；装填物
film 电影；薄膜；胶卷；轻烟
final 决赛；期末考试；当日报纸的末版
finally 最后；终于；决定性地
find 发现
fine 罚款
finger 手指；指针，指状物
finish 结束；完美；回味（葡萄酒）
fire 火；火灾；炮火；炉火；热情；激情；磨难
fireman 消防队员；救火队员；锅炉工
fireplace 壁炉
firm 公司；商号
first 第一
fish 鱼，鱼类
fisherman 渔夫；渔人
fist 拳，拳头；笔迹；掌握；指标参见号
fit 合身；发作；痉挛
five 五，五个
fix 困境；方位；贿赂
fixture 设备；固定装置；固定于某处不大可能移动之物
flag 标志；旗子
flame 火焰；热情；光辉
flap 拍打，拍打声；神经紧张； 襟翼
flare 加剧，恶化；底部展开；（鼻孔）张开的意思；闪光，闪耀；耀斑；爆发；照明弹
flat 平地；公寓；平面
flatter 奉承；谄媚；使高兴
flavor 情味，风味；香料；滋味
flavour 香味；滋味
flee 逃跑，逃走；逃避
fleet 舰队；港湾；小河
flesh 肉；肉体
flight 飞行；班机；逃走
fling 掷，抛；嘲弄；急冲
flock 群；棉束（等于floc）
flood 洪水；泛滥；一大批
floor 地板，地面；楼层；基底；议员席
flour 面粉；粉状物质
flow 流动；流量；涨潮，泛滥
flower 花；精华；开花植物
flu 流感
fluent 流畅的，流利的；液态的；畅流的
flush 激动，洋溢；面红；萌芽；旺盛；奔流
fly 飞行；苍蝇；两翼昆虫
focus 焦点；中心；清晰；焦距
fog 雾；烟雾，尘雾；迷惑
fold 折痕；信徒；羊栏
folk 民族；人们；亲属（复数）
follow 跟随；追随
following 下列事物；一批追随者
fond 喜欢的；温柔的；宠爱的
food 食物；养料
fool 傻瓜；愚人；受骗者
foolish 愚蠢的；傻的
foot 脚；英尺；步调；末尾
football 足球，橄榄球
footstep 脚步；脚步声；足迹
for 为，为了；因为；给；对于；至于；适合于
forbid 禁止；不准；不允许；严禁
force 力量；武力；军队；魄力
fore 前部；船头
forehead 额，前额
foreign 外国的；外交的；异质的；不相关的
foreigner 外地人，外国人
forest 森林
forever 永远；不断地；常常
forget 忘记
forgive 原谅；免除（债务、义务等）
fork 叉；餐叉；耙
form 形式，形状；形态，外形；方式；表格
formal 正式的社交活动；夜礼服
formidable 强大的；可怕的；令人敬畏的；艰难的
fortnight 两星期
forty 四十
forward 前锋
foul 犯规；缠绕
found 找到（find的过去分词）
fountain 喷泉，泉水；源泉
four 四；四个
fourteen 十四；十四个；第十四
fox 狐狸；狡猾的人
fracture 破裂，断裂； 骨折
fragrant 芳香的；愉快的
franchise 特权；公民权；经销权；管辖权
fraud 欺骗；骗子；诡计
free 免费的；自由的，不受约束的； 游离的
freedom 自由，自主；直率
freelance 自由作家；自由记者
freeze 冻结；凝固
freight 货运；运费；船货
fresh 开始；新生；泛滥
friction 摩擦， 摩擦力
friday 星期五
fridge 电冰箱
friend 朋友；助手；赞助者
friendly 友好的；亲切的；支持的；融洽的，和睦的
friendship 友谊；友爱；友善
fright 惊吓；惊骇
fringe 边缘；穗；刘海
frog 青蛙； 辙叉；饰扣
from 来自，从；由于；今后
front 前面；正面；前线
frost 霜；冰冻，严寒；冷淡
fruit 水果；产物
frustrate 挫败；阻挠；使感到灰心
fry 鱼苗；油炸食物
fuel 燃料；刺激因素
fulfil 履行；完成；实践；满足
full 全部；完整
fume 烟；愤怒，烦恼
fun 乐趣；玩笑；有趣的人或事
function 功能； 函数；职责；盛大的集会
fund 基金；资金；存款
funeral 葬礼；麻烦事
funny 滑稽人物；笑话，有趣的故事；滑稽连环漫画栏；（英）（比赛用）单人双桨小艇
fur 皮，皮子；毛皮；软毛
furious 激烈的；狂怒的；热烈兴奋的；喧闹的
furniture 家具；设备；储藏物
further 更远的；深一层的
fuse 保险丝，熔线；导火线，雷管
fuss 大惊小怪，大惊小怪的人；小题大作；忙乱
futile 无用的；无效的；没有出息的；琐细的；不重要的
future 未来；前途；期货；将来时
gadget 小玩意；小器具；小配件；诡计
gain 增加；利润；收获
galaxy 银河； 星系；银河系；一群显赫的人
gallery 画廊；走廊；旁听席；地道
gallon 加仑（容量单位）
game 游戏；比赛
gang 群；一伙；一组
gaol 监狱
gap 间隙；缺口；差距；分歧
garage 车库；汽车修理厂；飞机库
garbage 垃圾；废物
garden 花园；菜园
garlic 大蒜；蒜头
gas 气体； 瓦斯；汽油；毒气
gasolene 汽油，挥发油
gasp 喘气
gate 大门；出入口；门道
gather 聚集；衣褶；收获量
gauge 计量器；标准尺寸；容量规格
gay 同性恋者
gender 性；性别；性交
gene 基因，遗传因子
generalise 推广；笼统地讲；概括（等于generalize）
generalize 形成概念
generator 发电机；发生器；生产者
gentle 蛆，饵
gentleman 先生；绅士；有身份的人
gently 轻轻地；温柔地，温和地
germ 胚芽，萌芽；细菌
get 生殖；幼兽
ghost 鬼，幽灵
giant 巨人；伟人； 巨大的动物
gift 礼物；天赋；赠品
giggle 吃吃的笑
girl 女孩；姑娘，未婚女子；女职员，女演员；（男人的）女朋友
give 弹性；弯曲；伸展性
glacier 冰河，冰川
glad 高兴的；乐意的；令人高兴的；灿烂美丽的
glamor 魅力；魔法；迷人的美（等于glamour）
glamour 魅力，魔力；迷人的美
glare 刺眼；耀眼的光；受公众注目
glass 玻璃；玻璃制品；镜子
glide 滑翔；滑行；悄悄地走；消逝
glitter 闪光；闪烁
global 全球的；总体的；球形的
globe 地球；地球仪；球体
glorious 光荣的；辉煌的；极好的
glory 光荣，荣誉；赞颂
glove 手套
glow 灼热；色彩鲜艳；兴高采烈
glue 胶；各种胶合物
go 去；进行；尝试
goal 目标；球门，得分数；终点
goat 山羊；替罪羊（美俚）；色鬼（美俚）
god 
gold 金，黄金；金色；金币
golden 金色的，黄金般的；珍贵的；金制的
golf 高尔夫球；高尔夫球运动
good 好处；善行；慷慨的行为
goodbye 再见
goodness 善良，优秀 ；精华，养分
goods 商品；动产；合意的人；真本领
goose 鹅；鹅肉；傻瓜；雌鹅
gorgeous 华丽的，灿烂的；极好的
gossip 小道传闻；随笔；爱说长道短的人
governor 主管人员；统治者，管理者； 调节器；地方长官
gown 长袍，长外衣；礼服；睡袍；法衣
graceful 优雅的；优美的
gracious 亲切的；高尚的；和蔼的；雅致的
grade 年级；等级；成绩；级别；阶段
graduate 研究生；毕业生
gram 克；鹰嘴豆（用作饲料）
grammar 语法；语法书
gramme 克
grandmother 祖母；女祖先
grape 葡萄；葡萄酒；葡萄树；葡萄色
graph 图表；曲线图
graphic 形象的；图表的；绘画似的
grass 草；草地，草坪
gray 灰色；暗淡的光线
graze 放牧；轻擦
grease 油脂；贿赂
great 大师；大人物；伟人们
greedy 贪婪的；贪吃的；渴望的
green 绿色；青春
greet 欢迎，迎接；致敬，致意；映入眼帘
greeting 问候，招呼；祝贺
grey 灰色
grief 悲痛；忧伤；不幸
grieve 悲痛，哀悼
grim 冷酷的；糟糕的；残忍的
grind 磨；苦工作
groan 呻吟；叹息；吱嘎声
grocer 杂货店；食品商
grope 摸索；触摸
ground 地面；土地；范围；战场;根据
group 组；团体
grow 发展；生长；渐渐变得…
grown-up 成年人
growth 增长；发展；生长；种植
guess 猜测；推测
guest 客人，宾客；顾客
guild 协会，行会；同业公会
guitar 吉他，六弦琴
gulf 海湾；深渊；分歧；漩涡
gum 口香糖；树胶；橡皮
gun 枪支；枪状物；持枪歹徒
guy 男人，家伙
gym 健身房；体育；体育馆
gymnasium 体育馆；健身房
habit 习惯，习性；嗜好
hair 头发；毛发；些微
half 一半；半场；半学年
hall 过道，门厅，走廊；会堂；食堂；学生宿舍；大厅，前厅；娱乐中心，会所
halt 停止；立定；休息
ham 过火的；做作的
hamburger 汉堡包，火腿汉堡；牛肉饼，肉饼；碎牛肉
hammer 铁锤；链球； 锤骨；音锤
hand 手，手艺；帮助；指针；插手
handbook 手册；指南
handicap 障碍；不利条件，不利的因素
handkerchief 手帕；头巾，围巾
handsome （男子）英俊的；可观的；大方的，慷慨的；健美而端庄的
handwriting 笔迹；书法；书写；手稿
handy 便利的；手边的，就近的；容易取得的；敏捷的
hang 悬挂；暂停，中止
happen 发生；碰巧；偶然遇到
happy 幸福的；高兴的；巧妙的
harassment 骚扰；烦恼
harbor 海港；避难所
hard 努力的；硬的；困难的；辛苦的；确实的；严厉的；猛烈的；冷酷无情的
harden 变硬，变坚固；变坚强；变冷酷
hardly 几乎不，简直不；刚刚
hardware 计算机硬件；五金器具
harm 伤害；损害
harness 马具；甲胄；挽具状带子；降落伞背带；日常工作
hat 帽子
hatch 孵化；舱口
hate 憎恨；反感
haul 拖，拉；用力拖拉；努力得到的结果；捕获物；一网捕获的鱼量；拖运距离
have 已经
hawk 鹰；鹰派成员；掠夺他人的人
hay 干草
he 男孩，男人；它（雄性动物）
head 头；头痛；上端；最前的部分；理解力
headache 头痛；麻烦；令人头痛之事
headmaster 校长
health 健康；卫生；保健；兴旺
healthy 健康的，健全的；有益于健康的
heap 堆；许多；累积
hear 听；听见
hearing 听力；审讯，听讯
heart 心脏；感情；勇气；心形；要点
heat 高温；压力；热度；热烈
heave 举起；起伏；投掷；一阵呕吐
heavy 重物；严肃角色
hedge 用树篱笆围住；避免作正面答复
heel 脚后跟；踵
height 高地；高度；身高；顶点
heir 继承人；后嗣；嗣子
helicopter 直升飞机
hell 地狱；究竟（作加强语气词）；训斥；黑暗势力
hello 表示问候， 惊奇或唤起注意时的用语
help 帮助；补救办法；帮忙者；有益的东西
helpful 有帮助的；有益的
hen 母鸡；女人；雌禽
hence 因此；今后
henceforth 今后；自此以后
her 她（she的宾格）；她的（she的所有格）；她（指某个国家；一艘船）
herald 预兆，征兆；先驱；传令官；报信者
herb 香草，药草
here 这里
hero 英雄；男主角，男主人公
heroine 女主角；女英雄；女杰出人物
hers 她的（所有格）
herself 她自己（she的反身代词）；她亲自
hey 干草（等于hay）
hi 嗨！（表示问候或用以唤起注意）
hide 躲藏；兽皮；躲藏处
hierarchy 层级；等级制度
high 高水平；天空；由麻醉品引起的快感；高压地带
highway 公路，大路；捷径
hike 远足；徒步旅行；涨价
hill 小山；丘陵；斜坡；山冈
him 他（宾格）
himself 他自己；他亲自，他本人
hinge 铰链，折叶；关键，转折点；枢要，中枢
hire 雇用，租用；租金，工钱
his 他的
history 历史，历史学；历史记录；来历
hit 打；打击；（演出等）成功；讽刺
hobby 嗜好；业余爱好
hoist 起重机；升起，吊起
hold 控制；保留
hole 洞，孔；洞穴，穴；突破口
holiday 假日；节日；休息日
hollow 洞；山谷；窟窿
home 家，住宅；产地；家乡；避难所
homework 家庭作业，课外作业
homogeneous 均匀的； 齐次的；同种的；同类的，同质的
honest 诚实的，实在的；可靠的；坦率的
honey 蜂蜜；宝贝；甜蜜
honor 荣誉；信用；头衔
honorable 光荣的；可敬的；高贵的
honour 荣誉；尊敬；勋章
honourable 荣誉的；值得尊敬的；表示尊敬的；正直的
hop 搭乘
hope 希望；期望；信心
hopeful 有希望成功的人
horizontal 水平线，水平面；水平位置
horn 喇叭，号角；角
horrible 可怕的；极讨厌的
horror 惊骇；惨状；极端厌恶；令人恐怖的事物
horse 马；骑兵；脚架；海洛因
horsepower 马力（功率单位）
hose 软管；长筒袜；男性穿的紧身裤
hospital 医院
host 主机；主人；主持人；许多
hostage 人质；抵押品
hostess 女主人，女老板；女服务员；舞女；女房东
hot 热的；辣的；热情的；激动的；紧迫的
hotel 旅馆，饭店；客栈
hound 猎犬；卑劣的人
hour 小时；钟头；课时；…点钟
house 住宅；家庭；机构；议会；某种用途的建筑物
housewife 家庭主妇
hover 徘徊；盘旋；犹豫
how 如何；多少；多么
however 无论以何种方式; 不管怎样
howl 嗥叫；怒号；嚎哭
huddle 拥挤；混乱；杂乱一团
hug 拥抱；紧抱；固执
huge 巨大的；庞大的；无限的
hum 嗡嗡声；哼声；杂声
human 人；人类
humid 潮湿的；湿润的；多湿气的
humidity 湿度；湿气
humiliate 羞辱；使…丢脸；耻辱
humor 幽默，诙谐；心情
humour 幽默（等于humor）；诙谐
hundred 百；百个
hunger 饿，饥饿；渴望
hungry 饥饿的；渴望的；荒年的；不毛的
hunt 狩猎；搜寻
hurl 用力的投掷
hurricane 飓风，暴风
hurry 匆忙，急忙
hurt 痛苦；危害；痛苦的原因
husband 丈夫
hut 小屋；临时营房
hybrid 杂种，混血儿；混合物
hypocrisy 虚伪；伪善
hypothesis 假设
hysterical 歇斯底里的；异常兴奋的
ice 冰；冰淇淋；矜持；（俚）钻石
ice cream 冰淇淋
icon 图标；偶像；肖像，画像；圣像
idea 想法；主意；概念
identification 鉴定，识别；认同；身份证明
idiom 成语，习语；土话
idiot 笨蛋，傻瓜；白痴
idle 闲置的；懒惰的；停顿的
if （表条件）如果；即使；是否；（表假设）假如
ignite 点燃；使燃烧；使激动
ignorance 无知，愚昧；不知，不懂
ill 疾病；不幸
illuminate 阐明，说明；照亮；使灿烂；用灯装饰
illustration 说明；插图；例证；图解
image 影像；想象；肖像；偶像
imminent 即将来临的；迫近的
impart 给予（尤指抽象事物），传授；告知，透露
imperial 纸张尺寸；特等品
impetus 动力；促进；冲力
importance 价值；重要；重大；傲慢
important 重要的，重大的；有地位的；有权力的
impossible 不可能；不可能的事
improve 改善，增进；提高…的价值
in 按照（表示方式）；从事于；在…之内
inaugurate 创新；开辟；开创；举行开幕典礼；举行就职典礼
inch 英寸；身高；少许
incline 倾斜；斜面；斜坡
include 包含，包括
income 收入，收益；所得
increase 增加，增长；提高
indignant 愤愤不平的；义愤的
indoor 室内的，户内的
industrialise 使工业化（等于industrialize）
industrialize 使工业化
industry 产业；工业；勤勉
infect 感染，传染
infectious 传染的；传染性的；易传染的
inflict 造成；使遭受（损伤、痛苦等）；给予（打击等）
influence 影响；势力；感化；有影响的人或事
influenza 流行性感冒（简写flu）；家畜流行性感冒
information 信息，资料；知识；情报；通知
infrared 红外线
ingenious 有独创性的；机灵的，精制的；心灵手巧的
inhale 吸入；猛吃猛喝
inhibit 抑制；禁止
injure 伤害，损害
ink 墨水，墨汁；油墨
inland 内地；内陆
inn 客栈；旅馆
innumerable 无数的，数不清的
inquire 询问；查究；询价
inquiry 探究；调查；质询
insert 插入物；管芯；镶块；刀片
inside 少于；在…之内
instal 安装；使就任；设置
install 安装；任命；安顿
installation 安装，装置；就职
installment 安装；分期付款；部分；就职
instantaneous 瞬间的；即时的；猝发的
instead 代替；反而；相反
instrumental 器乐曲；工具字，工具格
insulate 隔离，使孤立；使绝缘，使隔热
insult 侮辱；凌辱；无礼
intact 完整的；原封不动的；未受损伤的
integral 积分；部分；完整
intelligible 可理解的；明了的；仅能用智力了解的
intensive 加强器
intercourse 性交；交往；交流
interest 兴趣，爱好；利息；趣味；同行
interesting 有趣的；引起兴趣的，令人关注的
interim 过渡时期，中间时期；暂定
intermediate 中间物；媒介
intermittent 间歇的；断断续续的；间歇性
international 国际组织；国际体育比赛；外国居留者；国际股票
internet 因特网
intersection 交叉；十字路口；交集；交叉点
interval 间隔；间距；幕间休息
intimidate 恐吓，威胁；胁迫
into 到…里；深入…之中；成为…状况；进入到…之内
intrigue 阴谋；诡计；复杂的事；私通
intrude 闯入；侵入；侵扰
invade 侵略；侵袭；侵扰；涌入
invaluable 无价的；非常贵重的
invasion 入侵，侵略；侵袭；侵犯
invent 发明；创造；虚构
invention 发明；发明物；虚构；发明才能
inventory 存货，存货清单；详细目录；财产清册
inverse 相反；倒转
invitation 邀请；引诱；请帖；邀请函
invite 邀请
invoke 调用；祈求；引起；恳求
inward 内部；内脏；密友
iron 熨斗；烙铁；坚强
irrespective 无关的；不考虑的；不顾的
irrigate 灌溉；冲洗；使清新
irritate 刺激，使兴奋；激怒
island 岛；岛屿；安全岛；岛状物
isle 岛
issue 问题；流出；期号；发行物
it 信息技术information technology
item 条款，项目；一则；一件商品（或物品）
its 它的
itself 它自己；它本身
ivory 象牙；乳白色；长牙
jacket 羽绒滑雪衫；西装短外套；短上衣，夹克；土豆皮；书籍的护封；文件套，公文夹
jail 监狱；监牢；拘留所
jam 果酱；拥挤；困境；扣篮
january 一月
jar 罐；广口瓶；震动；刺耳声
jargon 行话，术语；黄锆石
jaw 颌；下巴；狭窄入口；唠叨
jazz 爵士乐，爵士舞；喧闹
jealous 妒忌的；猜疑的；唯恐失去的；戒备的
jewel 宝石；珠宝
jewellery 珠宝（等于jewelry）
jewelry 珠宝；珠宝类
job 工作；职业
jog 慢跑；轻推；蹒跚行进；使颠簸
join 参加；结合；连接
joke 玩笑，笑话；笑柄
jolly 愉快的；欢乐的；宜人的
journal 日报，杂志；日记；分类账
journey 旅行；行程
joy 欢乐，快乐；乐趣；高兴
judge 判断；审判
judgment 判断；裁判；判决书；辨别力
judicial 公正的，明断的；法庭的；审判上的
jug 水壶；监牢
juice （水果）汁，液；果汁
july 七月
jump 跳跃；暴涨；惊跳
junction 连接，接合；交叉点；接合点
june 六月；琼（人名，来源于拉丁语，含义是“年轻气盛的六月”）
jungle 丛林，密林；危险地带
junk 垃圾，废物；舢板
just 只是，仅仅；刚才，刚刚；正好，恰好；实在；刚要
keep 保持；经营；遵守；饲养
kettle 壶； 釜；罐；鼓
key （打字机等的）键；关键；钥匙
keyboard 键盘
kick 踢；反冲，朝后座
kid 小孩；小山羊
kidnap 绑架；诱拐；拐骗
kidney 肾脏；腰子；个性
kill 杀死；扼杀；使终止；抵消
kilo 千克
kilogram 公斤；千克
kilogramme 公斤; 千克
kilometer 公里； 千米（等于kilometre）
kilometre 公里； 千米
kin 亲戚；家族；同族
kind 种类；性质
kindergarten 幼儿园；幼稚园
king 国王；最有势力者；王棋
kiss 吻；（风等）轻拂
kitchen 厨房；炊具；炊事人员
kite 风筝
knee 膝盖，膝
kneel 跪下，跪
knife 刀；匕首
knit 编织；结合；皱眉
knob 把手；瘤；球形突出物
knock 敲；打；敲击
know 知道；认识；懂得
knowledge 知识，学问；知道，认识；学科
lab 实验室，研究室
label 标注；贴标签于
labor 劳动；工作；劳工；分娩
labour （英国）工党
lace 花边；鞋带；饰带；少量烈酒
lack 缺乏；不足；没有；需要
lad 少年，小伙子；家伙
lady 女士，夫人；小姐；妻子
lag 落后；迟延；防护套；囚犯；桶板
lake 湖；深红色颜料；胭脂红
lamb 羔羊，小羊；羔羊肉
lame 跛足的；僵痛的；不完全的；无说服力的；差劲的，蹩脚的
lamp 灯；照射器
land 国土；陆地；地面
landlady 女房东；女地主；女店主
landlord 房东，老板；地主
language 语言；语言文字；表达能力
lantern 灯笼；提灯；灯笼式天窗
lap 一圈；膝盖；下摆；山坳
lapse 走神，判断错误
laptop 膝上型轻便电脑，笔记本电脑
large 大的；多数的；广博的
largely 主要地；大部分；大量地
lash 鞭打；冲击；摆动；扎捆；煽动；讽刺
last 末尾，最后；上个；鞋楦（做鞋的模型）
late 晚的；迟的；已故的；最近的
lately 近来，不久前
latent 潜在的；潜伏的；隐藏的
later 后来；稍后；随后
latin 拉丁语的；拉丁人的
latter 后者的；近来的；后面的；较后的
laugh 笑；引人发笑的事或人
laughter 笑；笑声
launch 发射（导弹、火箭等）；发起，发动；使…下水
lavatory 厕所，盥洗室
law 法律；规律；法治；法学；诉讼；司法界
lawn 草地；草坪
lawyer 律师；法学家
lay 躺下；产卵；搁放；放置；铺放；涂，敷
layman 外行；门外汉；俗人；一般信徒
layoff 活动停止期间；临时解雇；操作停止；失业期
layout 布局；设计；安排；陈列
lazy 懒惰的；懒洋洋的；怠惰的；慢吞吞的
lead 领导；铅；导线；榜样
leaf 叶子；（书籍等的）一张；扇页
leaflet 小叶；传单
league 联盟；社团；范畴
leak 泄漏；漏洞，裂缝
learn 学习；得知；认识到
lease 租约；租期；租赁物；租赁权
least 最小的；最少的（little的最高级）
leather 皮革；皮革制品
leave 离开；留下；遗忘；委托
left 左边的；左派的；剩下的
leg 腿；支柱
legal 法律的；合法的；法定的；依照法律的
legend 传奇；说明；图例；刻印文字
leisure 闲暇；空闲；安逸
lemon 柠檬色的
lend 贷；增添，提供；把……借给
length 长度，长；时间的长短；（语）音长
lens 透镜，镜头；眼睛中的水晶体；晶状体；隐形眼镜；汽车的灯玻璃
less 较少地；较小地；更小地
lesson 教训；课
let 允许，让；出租；假设；妨碍
letter 信；字母，文字；证书；文学，学问；字面意义
level 水平；标准；水平面
